level_0,id_paax,actor_type,sub_type,cs_type,international,regional,domestic,un_type,iso3c,country_name,actor_id,actor_name,abbreviation,alt_names
old,ARM_476,Armed Organization,,,,,,,SOM,Somalia,476.0,Somali National Front,SNF,
old,OTH_477,Other,,,1.0,,,,CAF,Central African Republic,477.0,International Monitoring Committee,,
old,OTH_478,Other,,,,,1.0,,CAF,Central African Republic,478.0,Officers,,
old,ARM_479,Armed Organization,,,,,,,SRB,Serbia,479.0,Kosovo Liberation Army,UCK,Ushtria Clirimtare e KosovÃ«s
old,IGO_480,Intergovernmental Organization,,,1.0,,,UN Mission,,,480.0,UNOMIG,UNOMIG,United Nations Observer Mission in Georgia
old,CON_481,Country/State,,,,,,,MDG,Madagascar,481.0,Madagascar,MAG,Madagascar (Malagasy) | MADAGASCAR | Madagascar | Madagascar Page 1 | Madagascar Pour l'Organisation Internationale de la Francophonie Edem Kodjo Pour | Madagascar Republic - ABDULKADER | Republic Madagascar
old,CON_482,Country/State,,,,,,,MUS,Mauritius,482.0,Mauritius,MAS,Mauritius | MAURITIUS | Mauritius
old,IGO_483,Intergovernmental Organization,,,,1.0,,,,,483.0,Indian Ocean Commission,COI,Indian Ocean Commission || The Indian Ocean Commission || Commission De L'OcÃ©an Indien || COI |  The Indian Ocean Commission  |  Commission De L'OcÃƒÂ©an Indien 
old,ENT_484,Entity,,,,,,,COM,Comoros,484.0,Anjouan,,
old,CON_485,Country/State,,,,,,,COM,Comoros,485.0,Comoros,COM,Comoros | COMOROS | Comoros
old,CON_486,Country/State,,,,,,,QAT,Qatar,486.0,Qatar,QAT,Qatar | QATAR | State Qatar
old,ENT_487,Entity,,,,,,,IND,India,487.0,Tripura,,
old,ARM_488,Armed Organization,,,,,,,IND,India,488.0,All Tripura Tiger Force,ATTF,
old,ARM_489,Armed Organization,,,,,,,LBR,Liberia,489.0,Independent National Patriotic Front of Liberia,INPFL,
old,ARM_490,Armed Organization,,,,,,,UGA,Uganda,490.0,Uganda National Rescue Front II,UNRF II,
old,IGO_491,Intergovernmental Organization,,,,1.0,,,,,491.0,Economic and Monetary Community of Central Africa,CEMAC,Economic And Monetary Community Of Central Africa || CommunautÃ© Ã‰conomique Et MonÃ©taire De L'Afrique Centrale || CEMAC |  CommunautÃƒÂ© Ãƒâ€°conomique Et MonÃƒÂ©taire De L'Afrique Centrale  |  CEMAC | CommunautÃƒÂ© ÃƒÂ©conomique et monÃƒÂ©taire d'Afrique centrale (CEMAC) | Central African Economic & Monetary Union | CommunautÃƒÂ© ÃƒÂ©conomique et monÃƒÂ©taire d'Afrique centrale (CEMAC)
old,ARM_492,Armed Organization,,,,,,,CAF,Central African Republic,492.0,Popular Army for the Restoration of the Republic and Democracy,APRD,
old,IGO_493,Intergovernmental Organization,,,1.0,,,,,,493.0,International Conference on the Great Lakes Region,ICGLR,ICGLR Verification Mechanism | ConfÃ©rence Internationale sur la RÃ©gion des Grands Lacs | CIRGL
old,ARM_494,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",494.0,National Congress for the Defence of the People,CNDP,CongrÃ¨s national pour la dÃ©fense du peuple
old,ARM_495,Armed Organization,,,,,,,CAF,Central African Republic,495.0,Democratic Front for the People of Central Africa,FDPC,Front dÃ©mocratique du peuple Centrafricain
old,ARM_496,Armed Organization,,,,,,,CAF,Central African Republic,496.0,Union of Democratic Forces for Unity,UFDR,Union des Forces dÃ©mocratiques pour le rassemblement
old,ENT_497,Entity,,,,,,, ,Kurdistan,497.0,Kurdistan,,
old,ARM_498,Armed Organization,,,,,,,SOM,Somalia,498.0,Alliance for the Re-liberation of Somalia/Union of Islamic Courts,ARS/UIC,Alliance for the Re-liberation of Somalia/Union of Islamic Courts | Union of Islamic Courts | Alliance for the Re-liberation of Somalia | Islamic Courts Union
old,POL_499,Political Party,,,,,,,KEN,Kenya,499.0,Orange Democratic Movement,,
old,POL_500,Political Party,,,,,,,KEN,Kenya,500.0,Party of National Unity,,
old,POL_501,Political Party,,,,,,,GTM,Guatemala,501.0,National Advancement Front Party,FAN,
old,NGO_502,Civil Society,Religious,,,,1.0,,GTM,Guatemala,502.0,Episcopal Conference of Guatemala,,
old,OTH_503,Other,,,,,1.0,,GTM,Guatemala,503.0,National Reconciliation Commission (CNR),,
old,POL_504,Political Party,,,,,,,GTM,Guatemala,504.0,Solidarity Action Movement,MAS,
old,POL_505,Political Party,,,,,,,GTM,Guatemala,505.0,National Liberation Movement,MLN,
old,POL_506,Political Party,,,,,,,GTM,Guatemala,506.0,National Renewal Party,PNR,
old,POL_507,Political Party,,,,,,,GTM,Guatemala,507.0,Socialist Party,PSD,
old,NGO_508,Civil Society,Non-governmental Organization,Other,,,1.0,,AFG,Afghanistan,508.0,Afghan Refugees,,
old,NGO_509,Civil Society,Religious,,,,1.0,,,,509.0,Religious Scholars,,
old,OTH_510,Other,,,,,1.0,,AFG,Afghanistan,510.0,National Consultative Peace Jirga (NCPJ),,
old,NGO_511,Civil Society,Non-governmental Organization,Other,,,1.0,,AFG,Afghanistan,511.0,Civil Society,,
old,ARM_512,Armed Organization,,,,,,,IRQ,Iraq,512.0,Islamic State of Iraq and Levant,ISIS,ISIL | IS
old,OTH_514,Other,,,,,1.0,,LBY,Libya,514.0,Interim Transitional National Council,,
old,POL_515,Political Party,,,,,,,LBN,Lebanon,515.0,The Future Movement,,
old,ARM_516,Armed Organization,,,,,,,LBN,Lebanon,516.0,Hezbollah,,Party of God
old,POL_517,Political Party,,,,,,,LBN,Lebanon,517.0,Progressive Socialist Party,,
old,POL_518,Political Party,,,,,,,SYR,Syria,518.0,Syrian Social Nationalist Party,,
old,POL_519,Political Party,,,,,,,LBN,Lebanon,519.0,Lebanese Democrat Party,,
old,POL_520,Political Party,,,,,,,LBN,Lebanon,520.0,Amal Movement,,
old,CON_521,Country/State,,,,,,,LSO,Lesotho,521.0,Lesotho,LES,Lesotho | LESOTHO
old,POL_522,Political Party,,,,,,,LSO,Lesotho,522.0,Marematlou Freedom Party,,
old,POL_523,Political Party,,,,,,,LSO,Lesotho,523.0,Lesotho Workers Party,,
old,POL_524,Political Party,,,,,,,LSO,Lesotho,524.0,All Basotho Convention,,
old,POL_525,Political Party,,,,,,,LSO,Lesotho,525.0,Lesotho People's Congress,,
old,POL_526,Political Party,,,,,,,LSO,Lesotho,526.0,Batotho National Party,,
old,POL_527,Political Party,,,,,,,LSO,Lesotho,527.0,Popular Front for Democracy,,
old,POL_528,Political Party,,,,,,,LSO,Lesotho,528.0,Basotho Democratic National Party,,
old,OTH_529,Other,,,,,1.0,,LSO,Lesotho,529.0,National Independent,,
old,POL_530,Political Party,,,,,,,LSO,Lesotho,530.0,Basotho Batho Democratic Party,,
old,POL_531,Political Party,,,,,,,NPL,Nepal,531.0,Unified Communist Party of Nepal,,
old,ARM_533,Armed Organization,,,,,,,SOM,Somalia,533.0,Ahlu Sunna Waljama'a,ASWJ,Ahlu Suna Waljamaaca | Ahlu Sunnah Wal Jamaa
old,ENT_534,Entity,,,,,,,SOM,Somalia,534.0,Puntland,,
old,IGO_535,Intergovernmental Organization,,,,1.0,,,,,535.0,East African Community,EAC,East African Community | East African Community 
old,IGO_536,Intergovernmental Organization,,,,,,UN Mission,,,536.0,UNPOS,UNPOS,UN Political Office for Somalia 
old,ARM_537,Armed Organization,,,,,,,SDN,Sudan,537.0,Liberation and Justice Movement,LJM,
old,POL_538,Political Party,,,,,,,SDN,Sudan,538.0,National Congress Party,,
old,OTH_539,Other,,,,,1.0,,YEM,Yemen,539.0,National Council,,
old,IGO_540,Intergovernmental Organization,,,,1.0,,,,,540.0,Gulf Cooperation Council,GCC,GCC | Cooperation Council For The Arab States Of The Gulf | CCASG | Gulf Cooperation Council | Gulf Cooperation Council | GCC | Ministerial Council Gulf Cooperation Council | GCC  |  Cooperation Council For The Arab States Of The Gulf  |  CCASG  |  Gulf Cooperation Council | GCC | Gulf Cooperation Council | Gulf Cooperation Council (GCC)
old,ARM_541,Armed Organization,,,,,,,CAF,Central African Republic,541.0,Convention of Patriots for Justice and Peace ,CPJP,Convention des patriotes pour la justice et la paix
old,IGO_542,Intergovernmental Organization,,,,1.0,,,,,542.0,Community of Sahel-Saharan States,,
old,ARM_543,Armed Organization,,,,,,,TCD,Chad,543.0,National Chadian Concord,CNT,Concorde Nationale Tchadienne
old,ARM_544,Armed Organization,,,,,,,TCD,Chad,544.0,Union of Forces for Democracy and Basic Development,UFDDF,Union des Forces pour le la DÃ©mocratie et le DÃ©veloppement Fondamentale | Union Forces Development Fundamental Democracy | UFDD - F 
old,ARM_545,Armed Organization,,,,,,,TCD,Chad,545.0,Union of Forces for Development and Democracy,UFDD,Union des Forces pour le DÃ©veloppement et la DÃ©mocratie | Forces Development Democracy  UFDD
old,ARM_546,Armed Organization,,,,,,,TCD,Chad,546.0,Rally of Forces for Change,RFC,Rassemblement des Forces pour le Changement
old,POL_547,Political Party,,,,,,,TCD,Chad,547.0,National Movement,,
old,POL_548,Political Party,,,,,,, ,Northern Ireland,548.0,Democratic Unionist Party,DUP,
old,ENT_549,Entity,,,,,,,NPL,Nepal,549.0,Malagasy,,
old,ENT_550,Entity,,,,,,,MMR,Myanmar (Burma),550.0,Wa Special Region,,
old,CON_551,Country/State,,,,,,,MMR,Myanmar (Burma),551.0,Myanmar,MYA,Myanmar (Burma) | MYANMAR | Myanmar | Burma | Myanmar (Burma) | Myanmar Union | Republic Union Burma
old,ARM_552,Armed Organization,,,,,,,MMR,Myanmar (Burma),552.0,Mongla Armed Group,,
old,ARM_553,Armed Organization,,,,,,,MMR,Myanmar (Burma),553.0,Chin National Front,CNF, CNF | Chin National Front |  Chin National
old,ARM_554,Armed Organization,,,,,,,MMR,Myanmar (Burma),554.0,Shan State Progressive Party/Shan State Army,SSPP/SSA, SSA |  SSA - S |  SSPP / Shan State Army Sao Khun Hsai |  Shan State Army ( Restoration Council Shan State |  Shan State Progressive Party |  Shan State Progressive Party / Shan State Army | Shan State Army ( Restoration Council Shan State | Shan State Progressive Party | Shan State Progressive Party / Shan State Army
old,ARM_555,Armed Organization,,,,,,,MMR,Myanmar (Burma),555.0,New Mon State Party,NMSP, New Mon State Party
old,OTH_556,Other,,,,,1.0,,MMR,Myanmar (Burma),556.0,Mon State Level Peace-Making Group,,
old,OTH_557,Other,,,,,1.0,,MMR,Myanmar (Burma),557.0,Karen State-Level Peace-Making Team,,
old,ARM_558,Armed Organization,,,,,,,MMR,Myanmar (Burma),558.0,Karen National Union/Karen National Liberation Army,KNU/KNLA,Karen National Union | Karen National Union / Karen National Liberation Army | KNLA | KNU | KNU / KNLA | KNU / KNLA ) | KNU / KNLA Peace Council
old,POL_559,Political Party,,,,,,,MMR,Myanmar (Burma),559.0,Rakhine State Liberation Party,RSLP,
old,OTH_560,Other,,,,,1.0,,MMR,Myanmar (Burma),560.0,Rakhine State Government Peace-Making Group,,
old,ENT_561,Entity,,,,,,,SOM,Somalia,561.0,Galmudug,,
old,CON_562,Country/State,,,,,,,TUR,Turkey,562.0,Turkey,TUR,Turkey (Ottoman Empire) | TURKEY | Republic Turkey | Republic of Turkey | Turke | Turkey | Republic Türkiye | Türkiye
old,CON_563,Country/State,,,,,,,KWT,Kuwait,563.0,Kuwait,KUW,Kuwait | KUWAIT
old,ARM_564,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",564.0,M23,M23,March 23 Movement | M-23
old,ENT_565,Entity,,,,,,,THA,Thailand,565.0,Southern Border Provinces,,
old,OTH_566,Other,,,,,1.0,,SOM,Somalia,566.0,Jubba Interim Administration,,
old,ARM_567,Armed Organization,,,,,,,YEM,Yemen,567.0,Southern Movement,, al-Hiraak
old,ARM_568,Armed Organization,,,,,,,YEM,Yemen,568.0,Ansar Allah,,Houthi |  ANSAR |  Ansar Allah |  Ansarallah | Houthis | the Houthis | Houthi's | Huthi
old,ARM_569,Armed Organization,,,,,,,TCD,Chad,569.0,Popular Front for Recovery,FPR,Front Populaire pour le Redressement
old,IGO_570,Intergovernmental Organization,,,1.0,,,UN Mission,,,570.0,MINUSMA,MINUSMA,United Nations Multidimensional Integrated Stabilization Mission in Mali
old,ARM_571,Armed Organization,,,,,,,MLI,Mali,571.0,Coordination of Movements and Fronts of Patriotic Resistance,CM-FPR,Coordination des Mouvements et Front Patriotique de RÃ©sistance 
old,ARM_572,Armed Organization,,,,,,,CAF,Central African Republic,572.0,anti-Balaka,,"AK Anti-Bullet Resistance Faction of the NdÃ©nga Commune (Bangui axis), Sub-Prefecture
of Kaga-Bandoro"
old,ARM_573,Armed Organization,,,,,,,CAF,Central African Republic,573.0,Movement of Central African Liberators for Justice ,MLCJ,
old,ARM_574,Armed Organization,,,,,,,CAF,Central African Republic,574.0,Revolution and Justice,RJ,
old,ARM_575,Armed Organization,,,,,,,CAF,Central African Republic,575.0,Union of Republican Forces,UFR,Union Forces Republic  UFR
old,UMB_576,Umbrella,,,,,,,CAF,Central African Republic,576.0,Union of Fundamental Republic Forces,,
old,ARM_577,Armed Organization,,,,,,,CAF,Central African Republic,577.0,Popular Front for the Renaissance of Central Africa,FPRC,Front populaire pour la renaissance de centrafrique | ex-Seleka
old,POL_578,Political Party,,,,,,,ZWE,Zimbabwe,578.0,Zimbabwe African National Union – Patriotic Front,,
old,POL_579,Political Party,,,,,,,ZWE,Zimbabwe,579.0,Movement for Democratic Change,,
old,ARM_580,Armed Organization,,,,,,,COL,Colombia,580.0,Guevarista Revolutionary Army,ERG,
old,POL_581,Political Party,,,,,,,SSD,South Sudan,581.0,All Political Parties Conference,APPC,
old,ARM_582,Armed Organization,,,,,,,TGO,Togo,582.0,Rally of the Togolese People,RPT,Gathering of the Togolese People
old,ARM_583,Armed Organization,,,,,,,TGO,Togo,583.0,Union of Forces for Change,UFC,
old,POL_584,Political Party,,,,,,,TGO,Togo,584.0,Action Committee for Renewal,CAR,Comité d'Action pour le Renouveau
old,CON_585,Country/State,,,,,,,CRI,Costa Rica,585.0,Costa Rica,COS,Costa Rica | COSTA RICA | COSTA RICA | Costa Rica | Republic Costa Rica
old,IGO_586,Intergovernmental Organization,,,,1.0,,,,,586.0,Shanghai Cooperation Organization,SCO,Shanghai Cooperation Organization || SCO || Shanghai Cooperation Organisation |  SCO  |  Shanghai Cooperation Organisation
old,CON_587,Country/State,,,,,,,ALB,Albania,587.0,Albania,ALB,Albania | ALBANIA | Republic Albania | Republic Albania
old,CON_588,Country/State,,,,,,,AUT,Austria,588.0,Austria,AUS,Austria | AUSTRIA | Republic Austria | Austria | AUSTRIA | Republic of Austria
old,CON_589,Country/State,,,,,,,BGR,Bulgaria,589.0,Bulgaria,BUL,Bulgaria | BULGARIA | Bulgaria | Republic Bulgaria
old,CON_590,Country/State,,,,,,,TUN,Tunisia,590.0,Tunisia,TUN,Tunisia | TUNISIA | Republic Tunisia
old,CON_591,Country/State,,,,,,,ARE,United Arab Emirates,591.0,United Arab Emirates,UAE,United Arab Emirates | UNITED ARAB EMIRATES | United Arab Emirates | UAE
old,CON_592,Country/State,,,,,,,SVK,Slovakia,592.0,Slovakia,SLO,Slovakia | SLOVAKIA | Slovak Republic | Slovakia
old,CON_593,Country/State,,,,,,,SWE,Sweden,593.0,Sweden,SWD,Sweden | SWEDEN | Kingdom Sweden | SWEDEN | Sweden
old,CON_594,Country/State,,,,,,,URY,Uruguay,594.0,Uruguay,URU,Uruguay | URUGUAY | Oriental Republic Uruguay
old,NGO_595,Civil Society,Non-governmental Organization,Other,1.0,,,,,,595.0,Aga Khan Development Network,,
old,IGO_596,Intergovernmental Organization,,,1.0,,,,,,596.0,Islamic Development Bank,ISDB,Islamic Development Bank | ISDB | Islamic Development Bank | Islamic Development Bank (IsDB)
old,IGO_597,Intergovernmental Organization,,,,1.0,,,,,597.0,Economic Cooperation Organization,ECO,Economic Cooperation Organization || Economic Cooperation Organisation |  Economic Cooperation Organisation | Economic Cooperation Organization | Economic Cooperation Organization (ECO)
old,IGO_598,Intergovernmental Organization,,,,1.0,,,,,598.0,Collective Security Treaty Organization,CSTO,Collective Security Treaty Organization || Collective Security Treaty Organisation |  Collective Security Treaty Organisation
old,IGO_599,Intergovernmental Organization,,,,1.0,,,,,599.0,Conference on Interaction and Confidence-Building Measures in Asia (CICA),CICA, | Conference on Interaction and Confidence-Building Measures in Asia | Conference on Interaction and Confidence-Building Measures in Asia (CICA)
old,IGO_600,Intergovernmental Organization,,,,1.0,,,,,600.0,Asian Development Bank,ADB,ADB || Asian Development Bank | 
old,CON_601,Country/State,,,,,,,ISL,Iceland,601.0,Iceland,ICE,Iceland | ICELAND | Iceland | Republic Iceland
old,CON_602,Country/State,,,,,,,HUN,Hungary,602.0,Hungary,HUN,Hungary | HUNGARY | Hungary | Republic Hungary
old,CON_603,Country/State,,,,,,,POL,Poland,603.0,Poland,POL,Poland | POLAND | POL | Poland | Republic Poland | Republic of Poland 
old,CON_604,Country/State,,,,,,,DNK,Denmark,604.0,Denmark,DEN,Denmark | DENMARK | Denmark | DENMARK | Kingdom Denmark
old,CON_605,Country/State,,,,,,,EST,Estonia,605.0,Estonia,EST,Estonia | ESTONIA | Estonia | Republic Estonia
old,CON_606,Country/State,,,,,,,OMN,Oman,606.0,Oman,OMA,Oman | OMAN
old,CON_607,Country/State,,,,,,,MNE,Montenegro,607.0,Montenegro,MNG,Montenegro | MONTENEGRO | Montenegro
old,CON_608,Country/State,,,,,,,MNG,Mongolia,608.0,Mongolia,MON,Mongolia | MONGOLIA | Mongolia | People Republic Mongolia
old,CON_609,Country/State,,,,,,,CYP,Cyprus,609.0,Cyprus,CYP,Cyprus | CYPRUS | Cyprus
old,CON_610,Country/State,,,,,,,MKD,North Macedonia,610.0,North Macedonia,MAC,"Macedonia (Former Yugoslav Republic of) | MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF | Macedonia | Republic Macedonia | Macedonia | FYROM "
old,CON_611,Country/State,,,,,,,LUX,Luxembourg,611.0,Luxembourg,LUX,Luxembourg | LUXEMBOURG | Luxembourg
old,CON_612,Country/State,,,,,,,LTU,Lithuania,612.0,Lithuania,LIT,Lithuania | LITHUANIA | Lithuania | Republic Lithuania
old,CON_613,Country/State,,,,,,,LIE,Liechtenstein,613.0,Liechtenstein,,Liechtenstein | LIECHTENSTEIN
old,CON_614,Country/State,,,,,,,MLT,Malta,614.0,Malta,MLT,Malta | MALTA | Malta | Maltese Cross | Republic Malta
old,CON_615,Country/State,,,,,,,LVA,Latvia,615.0,Latvia,LAT,Latvia | LATVIA | Republic Latvia | Latvia
old,IGO_616,Intergovernmental Organization,,,1.0,,,UN Mission,,,616.0,UNISFA,UNISFA,United Nations Organization Interim Security Force for Abyei
old,OTH_617,Other,,,,,1.0,,PHL,Philippines,617.0,Cordillera Bodong Administration,,
old,ARM_618,Armed Organization,,,,,,,PHL,Philippines,618.0,Cordillera People's Liberation Army,CPLA,
old,ARM_619,Armed Organization,,,,,,,SSD,South Sudan,619.0,South Sudan Democratic Movement/Army,SSDM/A,
old,ARM_620,Armed Organization,,,,,,,SDN,Sudan,620.0,Sudan People Liberation Movement/Army - In Opposition,SPLM / SPLA - IO,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction) | SPLM-N-Agar: Sudan People's Liberation Movement (North) (Malik Agar faction) | SPLM-In Opposition-Fertit Lions: Sudan People's Liberation Movement-In Opposition (Fertit Lions Faction) | SPLM-In Opposition-Deng Gai: Sudan People's Liberation Movement-In Opposition (Taban Deng Gai Faction) | SPLM-In Opposition-Welebe: Sudan People's Liberation Movement-In Opposition (Wesley Welebe Faction) | SPLM - Opposition | Sudan People ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Liberation Movement/ Army Opposition | SPLM / - IO Angelina Jany Teny South Sudan Opposition Alliance | SPLM - IO | SPLM / - IO
old,CON_621,Country/State,,,,,,,HND,Honduras,621.0,Honduras,HON,Honduras | HONDURAS | Honduras | Republic Honduras
old,ARM_622,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",622.0,Nationalist and Integrationist Front,FNI,Front des Nationalistes et IntÃ©grationnistes
old,ARM_623,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",623.0,Front for Patriotic Resistance in Ituri,FRPI,Force de rÃ©sistance patriotique dâ€™Ituri
old,IGO_624,Intergovernmental Organization,,,1.0,,,UN Mission,,,624.0,MONUC,MONUC,United Nations Organization Mission in the Democratic Republic of the Congo
old,ARM_625,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",625.0,Revolutionary Movement of the Congo,MRC,Mouvement rÃ©volutionnaire du Congo
old,ARM_626,Armed Organization,,,,,,,SDN | SSD,,626.0,Former Detainees,SPLM-FD,
old,ARM_627,Armed Organization,,,,,,,SDN,Sudan,627.0,Sudan People's Liberation Movement (in Government),SPLM - IG,
old,OTH_628,Political Party,,,,,,,,,628.0,Chama Cha Mapinduzi,,
old,COA_629,State Coalition,,,1.0,,,,,,629.0,Group of 12,G12,
old,ARM_630,Armed Organization,,,,,,,COL,Colombia,630.0,Francisco Garnica Guerrilla Coordination Front,FFGCG,"Frente
Francisco Garnica de la Coordinadora Guerrilla"
old,ARM_631,Armed Organization,,,,,,,NIC,Nicaragua,631.0,Frente Norte 380,,
old,MIL_632,Military,,,,,,,AGO,Angola,632.0,Armed Forces of Angola,,
old,ENT_633,Civil Society,Communities and tribes,,,,1.0,,PNG,Papua New Guinea,633.0,Baku community,,
old,ENT_634,Entity,,,,,,,RUS,Russia,634.0,North Ossetia,,
old,ENT_635,Entity,,,,,,,RUS,Russia,635.0,South Ossetia,,
old,CON_636,Country/State,,,,,,,GRC,Greece,636.0,Greece,GRC,Greece | GREECE | Greece
old,CON_637,Country/State,,,,,,,CZE,Czech Republic,637.0,Czechia,CZR,Czech Republic | CZECH REPUBLIC | Czech Republic
old,IGO_638,Intergovernmental Organization,,,,1.0,,,,,638.0,European Bank for Reconstruction and Development,EBRD,European Bank For Reconstruction And Development || EBRD | European Bank for Reconstruction & Development | European Bank for Reconstruction and Development (EBRD)
old,IGO_639,Intergovernmental Organization,,,,1.0,,,,,639.0,Council of Europe,COE,Council Of Europe | Council of Europe | Council of Europe
old,IGO_640,Intergovernmental Organization,,,1.0,,,United Nations,,,640.0,Office of the United Nations High Commissioner for Human Rights,UNHCHR,Office Of The United Nations High Commissioner For Human Rights || OHCHR || High Commissioner For Human Rights | Office of the United Nations High Commissioner for Human Rights | UNHCHR | Office Of The United Nations High Commissioner For Human Rights  |  OHCHR  |  High Commissioner For Human Rights
old,CON_641,Country/State,,,,,,,SYC,Seychelles,641.0,Seychelles,,Seychelles | SEYCHELLES
old,OTH_642,Other,,,,,1.0,,LSO,Lesotho,642.0,Interim Political Authority,,
old,POL_643,Political Party,,,,,,,DZA,Algeria,643.0,National Liberation Front,FLN,
old,POL_644,Political Party,,,,,,,DZA,Algeria,644.0,Socialist Forces Front,FFS,
old,POL_645,Political Party,,,,,,,DZA,Algeria,645.0,Movement for Democracy in Algeria,MDA,
old,POL_646,Political Party,,,,,,,DZA,Algeria,646.0,Workers Party,PT,
old,POL_647,Political Party,,,,,,,BDI,Burundi,647.0,Political Parties,,
old,ARM_648,Armed Organization,,,,,,,COG,"Congo, Republic of the",648.0,National Council of Resistance,CNR,
old,ARM_649,Armed Organization,,,,,,,IND,India,649.0,Bodo Liberation Tigers,BLT,Bodo Liberation Tiger Force | BLTF
old,ARM_650,Armed Organization,,,,,,,IND,India,650.0,National Socialist Council of Nagaland,NSCN,
old,ARM_651,Armed Organization,,,,,,,SLE,Sierra Leone,651.0,Civil Defence Forces,CDF,
old,IGO_652,Intergovernmental Organization,,,1.0,,,UN Mission,,,652.0,UNAMSIL,UNAMSIL,United Nations Mission in Sierra Leone
old,ARM_653,Armed Organization,,,,,,,PHL,Philippines,653.0,Revolutionary Proletarian Army-Alex Boncayao Brigade,RPA-ABB,
old,OTH_654,Government/state,,,,,1.0,,PHL,Philippines,654.0,GRP Peace Panel,,
old,POL_655,Political Party,,,,,,,SDN,Sudan,655.0,National Democratic Alliance,,
old,ARM_656,Armed Organization,,,,,,,SSD,South Sudan,656.0,South Sudan Defence Forces,SSDF, South Sudan Defence Forces
old,ARM_657,Armed Organization,,,,,,,SDN,Sudan,657.0,Sudan People's Liberation Army,SPLA,SPLA | SPLA / M Bor Group | SPLA / M Nuba Mountains Central Committee | SPLA Division | Sudan People ’s Liberation Army - North
old,ARM_658,Armed Organization,,,,,,,SOM,Somalia,658.0,United Western Somali Liberation Front,UWSLF,
old,POL_659,Political Party,,,,,,,COL,Colombia,659.0,Communist Party of Colombia (Marxist–Leninist),,
old,POL_661,Political Party,,,,,,,COL,Colombia,661.0,National Salvation Movement,,
old,POL_662,Political Party,,,,,,,COL,Colombia,662.0,Colombian Conservative Party,,
old,OTH_663,Other,,,,,1.0,,COL,Colombia,663.0,Hope for Peace and Freedom,,
old,OTH_664,Other,,,,,1.0,,COL,Colombia,664.0,Peace Facilitation Commission,,
old,ARM_665,Armed Organization,,,,,,,COL,Colombia,665.0,Jaime Bateman Cayón Movement,JCB Movement,
old,OTH_666,Other,,,,,1.0,,COL,Colombia,666.0,Facilitating and Verification Commission,,
old,ARM_667,Armed Organization,,,,,,,COL,Colombia,667.0,MIR-COAR,MIR-COAR,El Movimiento Independiente Revolucionario-Comandos Armados | Revolutionary Independent Movement-Armed Commands
old,CON_668,Country/State,,,,,,,TTO,Trinidad and Tobago,668.0,Trinidad and Tobago,TRI,Trinidad and Tobago | TRINIDAD AND TOBAGO | TRINIDAD
old,CON_669,Country/State,,,,,,, ,Holy See,669.0,Vatican City,PAP,Papal States | HOLY SEE (VATICAN CITY STATE) | VATICAN CITY | Vatican City | Pope | Holy See
old,CON_670,Country/State,,,,,,,PAN,Panama,670.0,Panama,PAN,Panama | PANAMA | PANAMA
old,OTH_671,Other,,,,,1.0,,LKA,Sri Lanka,671.0,Central Bank of Sri Lanka,,
old,IGO_672,Intergovernmental Organization,,,1.0,,,United Nations,,,672.0,UN Office on Drugs and Crimes,UNODC,UN Office Drugs Crimes ( UNODC | UN Office on Drugs and Crimes | United Nations Office on Drugs and Crime
old,IGO_673,Intergovernmental Organization,,,1.0,,,United Nations,,,673.0,World Food Program,WFP,World Food Program | WFP | World Food Programme | World Food Programme | WFP | World Food Program | World Food Program  |  WFP  |  World Food Programme
old,IGO_674,Intergovernmental Organization,,,1.0,,,United Nations,,,674.0,United Nations Population Fund,UNFPA,United Nations Population Fund | 
old,IGO_675,Intergovernmental Organization,,,1.0,,,United Nations,,,675.0,International Organization for Migration,IOM,International Organisation For Migration | Organización Internacional para las Migraciones | OIM|International Organization For Migration | Organisation Internationale Pour Les Migrations |  International Organization For Migration  |  Organisation Internationale Pour Les Migrations
old,IGO_676,Intergovernmental Organization,,,1.0,,,United Nations,,,676.0,Food and Agriculture Organization,FAO,Food And Agriculture Organisation || Organisation Des Nations Unies Pour Lâ€™Alimentation Et Lâ€™Agriculture || Food And Agriculture Organization || ONUAA || FAO |  Organisation Des Nations Unies Pour LÃ¢â‚¬â„¢Alimentation Et LÃ¢â‚¬â„¢Agriculture  |  Food And Agriculture Organization  |  ONUAA  |  FAO | Food & Ag Org
old,IGO_677,Intergovernmental Organization,,,1.0,,,United Nations,,,677.0,World Health Organization,WHO,WHO | World Health Organization | World Health Organisation |  World Health Organization  |  World Health Organisation | World Health Org | World Health Organization
